created_at,entry_id,temperatura
2025-02-26T22:24:35+00:00,3256,29.9
2025-02-26T22:24:51+00:00,3257,29.9
2025-02-26T22:25:07+00:00,3258,29.82
2025-02-26T22:25:23+00:00,3259,30.06
2025-02-26T22:25:39+00:00,3260,29.9
2025-02-26T22:25:55+00:00,3261,30.06
2025-02-26T22:26:12+00:00,3262,29.98
2025-02-26T22:26:28+00:00,3263,30.06
2025-02-26T22:26:44+00:00,3264,30.54
2025-02-26T22:27:00+00:00,3265,30.06
2025-02-26T22:27:16+00:00,3266,30.14
2025-02-26T22:27:32+00:00,3267,30.3
2025-02-26T22:27:49+00:00,3268,29.9
2025-02-26T22:28:05+00:00,3269,30.14
2025-02-26T22:28:21+00:00,3270,30.3
2025-02-26T22:28:37+00:00,3271,30.54
2025-02-26T22:28:53+00:00,3272,30.54
2025-02-26T22:29:09+00:00,3273,29.98
2025-02-26T22:29:26+00:00,3274,29.98
2025-02-26T22:29:42+00:00,3275,30.7
2025-02-26T22:29:58+00:00,3276,30.7
2025-02-26T22:30:14+00:00,3277,30.54
2025-02-26T22:30:30+00:00,3278,30.54
2025-02-26T22:30:46+00:00,3279,30.54
2025-02-26T22:31:03+00:00,3280,30.7
2025-02-26T22:31:19+00:00,3281,30.7
2025-02-26T22:31:35+00:00,3282,30.46
2025-02-26T22:31:51+00:00,3283,30.62
2025-02-26T22:32:07+00:00,3284,30.7
2025-02-26T22:32:23+00:00,3285,30.46
2025-02-26T22:32:40+00:00,3286,30.7
2025-02-26T22:32:56+00:00,3287,30.7
2025-02-26T22:33:12+00:00,3288,30.7
2025-02-26T22:33:28+00:00,3289,29.98
2025-02-26T22:33:44+00:00,3290,30.7
2025-02-26T22:34:00+00:00,3291,30.7
2025-02-26T22:34:16+00:00,3292,31.18
2025-02-26T22:34:33+00:00,3293,30.94
2025-02-26T22:34:49+00:00,3294,30.94
2025-02-26T22:35:05+00:00,3295,30.94
2025-02-26T22:35:21+00:00,3296,30.7
2025-02-26T22:35:37+00:00,3297,30.94
2025-02-26T22:35:53+00:00,3298,30.94
2025-02-26T22:36:09+00:00,3299,31.02
2025-02-26T22:36:26+00:00,3300,30.3
2025-02-26T22:36:42+00:00,3301,31.1
2025-02-26T22:36:58+00:00,3302,31.02
2025-02-26T22:37:14+00:00,3303,31.18
2025-02-26T22:37:30+00:00,3304,31.02
2025-02-26T22:37:46+00:00,3305,30.38
2025-02-26T22:38:03+00:00,3306,31.1
2025-02-26T22:38:19+00:00,3307,31.02
2025-02-26T22:38:35+00:00,3308,31.67
2025-02-26T22:38:51+00:00,3309,31.02
2025-02-26T22:39:07+00:00,3310,31.1
2025-02-26T22:39:23+00:00,3311,31.02
2025-02-26T22:39:39+00:00,3312,31.18
2025-02-26T22:39:56+00:00,3313,31.27
2025-02-26T22:40:12+00:00,3314,31.75
2025-02-26T22:40:28+00:00,3315,31.35
2025-02-26T22:40:44+00:00,3316,31.59
2025-02-26T22:41:00+00:00,3317,31.35
2025-02-26T22:41:16+00:00,3318,31.43
2025-02-26T22:41:32+00:00,3319,31.51
2025-02-26T22:41:49+00:00,3320,31.18
2025-02-26T22:42:05+00:00,3321,31.83
2025-02-26T22:42:21+00:00,3322,31.35
2025-02-26T22:42:37+00:00,3323,31.27
2025-02-26T22:42:53+00:00,3324,31.35
2025-02-26T22:43:09+00:00,3325,31.43
2025-02-26T22:43:25+00:00,3326,31.35
2025-02-26T22:43:42+00:00,3327,31.67
2025-02-26T22:43:58+00:00,3328,31.59
2025-02-26T22:44:14+00:00,3329,31.75
2025-02-26T22:44:30+00:00,3330,31.43
2025-02-26T22:44:46+00:00,3331,31.59
2025-02-26T22:45:02+00:00,3332,31.91
2025-02-26T22:45:19+00:00,3333,31.59
2025-02-26T22:45:35+00:00,3334,31.67
2025-02-26T22:45:51+00:00,3335,31.83
2025-02-26T22:46:07+00:00,3336,31.43
2025-02-26T22:46:23+00:00,3337,31.43
2025-02-26T22:46:39+00:00,3338,31.59
2025-02-26T22:46:56+00:00,3339,31.59
2025-02-26T22:47:12+00:00,3340,31.75
2025-02-26T22:47:28+00:00,3341,31.75
2025-02-26T22:47:44+00:00,3342,31.75
2025-02-26T22:48:00+00:00,3343,31.75
2025-02-26T22:48:16+00:00,3344,31.67
2025-02-26T22:48:33+00:00,3345,32.15
2025-02-26T22:48:49+00:00,3346,31.67
2025-02-26T22:49:05+00:00,3347,31.75
2025-02-26T22:49:21+00:00,3348,31.99
2025-02-26T22:49:37+00:00,3349,31.43
2025-02-26T22:49:53+00:00,3350,31.67
2025-02-26T22:50:09+00:00,3351,31.67
2025-02-26T22:50:26+00:00,3352,31.91
2025-02-26T22:50:42+00:00,3353,31.51
2025-02-26T22:50:58+00:00,3354,31.99
2025-02-26T22:51:14+00:00,3355,31.83
2025-02-26T22:51:30+00:00,3356,31.91
2025-02-26T22:51:46+00:00,3357,31.91
2025-02-26T22:52:03+00:00,3358,31.91
2025-02-26T22:52:19+00:00,3359,31.91
2025-02-26T22:52:35+00:00,3360,31.91
2025-02-26T22:52:51+00:00,3361,31.83
2025-02-26T22:53:07+00:00,3362,31.91
2025-02-26T22:53:23+00:00,3363,31.91
2025-02-26T22:53:40+00:00,3364,31.91
2025-02-26T22:53:56+00:00,3365,32.39
2025-02-26T22:54:12+00:00,3366,31.99
2025-02-26T22:54:28+00:00,3367,31.83
2025-02-26T22:54:44+00:00,3368,32.23
2025-02-26T22:55:00+00:00,3369,31.83
2025-02-26T22:55:17+00:00,3370,31.75
2025-02-26T22:55:33+00:00,3371,32.23
2025-02-26T22:55:49+00:00,3372,32.07
2025-02-26T22:56:05+00:00,3373,31.83
2025-02-26T22:56:21+00:00,3374,32.23
2025-02-26T22:56:37+00:00,3375,32.07
2025-02-26T22:56:53+00:00,3376,32.31
2025-02-26T22:57:09+00:00,3377,32.39
2025-02-26T22:57:26+00:00,3378,32.07
2025-02-26T22:57:42+00:00,3379,31.91
2025-02-26T22:57:58+00:00,3380,32.39
2025-02-26T22:58:14+00:00,3381,32.23
2025-02-26T22:58:30+00:00,3382,32.31
2025-02-26T22:58:46+00:00,3383,32.07
2025-02-26T22:59:02+00:00,3384,32.23
2025-02-26T22:59:18+00:00,3385,31.99
2025-02-26T22:59:35+00:00,3386,32.39
2025-02-26T22:59:51+00:00,3387,32.23
2025-02-26T23:00:07+00:00,3388,32.72
2025-02-26T23:00:23+00:00,3389,32.23
2025-02-26T23:00:39+00:00,3390,32.23
2025-02-26T23:00:55+00:00,3391,32.23
2025-02-26T23:01:12+00:00,3392,32.39
2025-02-26T23:01:28+00:00,3393,32.47
2025-02-26T23:01:44+00:00,3394,32.39
2025-02-26T23:02:00+00:00,3395,32.23
2025-02-26T23:02:16+00:00,3396,32.39
2025-02-26T23:02:32+00:00,3397,32.55
2025-02-26T23:02:48+00:00,3398,32.55
2025-02-26T23:03:05+00:00,3399,32.07
2025-02-26T23:03:21+00:00,3400,32.31
2025-02-26T23:03:37+00:00,3401,32.39
2025-02-26T23:03:53+00:00,3402,32.31
2025-02-26T23:04:09+00:00,3403,32.39
2025-02-26T23:04:25+00:00,3404,32.15
2025-02-26T23:04:42+00:00,3405,32.55
2025-02-26T23:04:58+00:00,3406,32.72
2025-02-26T23:05:14+00:00,3407,32.72
2025-02-26T23:05:30+00:00,3408,32.72
2025-02-26T23:05:46+00:00,3409,33.04
2025-02-26T23:06:02+00:00,3410,32.23
2025-02-26T23:06:19+00:00,3411,32.47
2025-02-26T23:06:35+00:00,3412,32.23
2025-02-26T23:06:51+00:00,3413,31.91
2025-02-26T23:07:07+00:00,3414,32.47
2025-02-26T23:07:23+00:00,3415,32.39
2025-02-26T23:07:39+00:00,3416,32.96
2025-02-26T23:07:56+00:00,3417,32.63
2025-02-26T23:08:12+00:00,3418,32.55
2025-02-26T23:08:28+00:00,3419,32.39
2025-02-26T23:08:44+00:00,3420,32.39
2025-02-26T23:09:00+00:00,3421,32.39
2025-02-26T23:09:16+00:00,3422,32.47
2025-02-26T23:09:32+00:00,3423,32.07
2025-02-26T23:09:49+00:00,3424,32.63
2025-02-26T23:10:05+00:00,3425,32.63
2025-02-26T23:10:21+00:00,3426,32.63
2025-02-26T23:10:37+00:00,3427,32.31
2025-02-26T23:10:53+00:00,3428,32.39
2025-02-26T23:11:09+00:00,3429,32.8
2025-02-26T23:11:25+00:00,3430,32.96
2025-02-26T23:11:41+00:00,3431,32.47
2025-02-26T23:11:58+00:00,3432,32.63
2025-02-26T23:12:14+00:00,3433,32.55
2025-02-26T23:12:30+00:00,3434,32.63
2025-02-26T23:12:46+00:00,3435,32.8
2025-02-26T23:13:02+00:00,3436,32.47
2025-02-26T23:13:18+00:00,3437,32.55
2025-02-26T23:13:34+00:00,3438,32.63
2025-02-26T23:13:51+00:00,3439,32.63
2025-02-26T23:14:07+00:00,3440,32.23
2025-02-26T23:14:23+00:00,3441,32.55
2025-02-26T23:14:39+00:00,3442,32.88
2025-02-26T23:14:55+00:00,3443,32.63
2025-02-26T23:15:11+00:00,3444,33.28
2025-02-26T23:15:27+00:00,3445,32.88
2025-02-26T23:15:44+00:00,3446,32.88
2025-02-26T23:16:00+00:00,3447,32.55
2025-02-26T23:16:16+00:00,3448,32.96
2025-02-26T23:16:32+00:00,3449,32.72
2025-02-26T23:16:48+00:00,3450,33.04
2025-02-26T23:17:05+00:00,3451,32.63
2025-02-26T23:17:21+00:00,3452,32.96
2025-02-26T23:17:37+00:00,3453,32.88
2025-02-26T23:17:53+00:00,3454,32.63
2025-02-26T23:18:09+00:00,3455,32.72
2025-02-26T23:18:25+00:00,3456,32.96
2025-02-26T23:18:42+00:00,3457,32.72
2025-02-26T23:18:58+00:00,3458,32.88
2025-02-26T23:19:14+00:00,3459,32.72
2025-02-26T23:19:30+00:00,3460,32.88
2025-02-26T23:19:46+00:00,3461,33.04
2025-02-26T23:20:02+00:00,3462,32.96
2025-02-26T23:20:18+00:00,3463,32.72
2025-02-26T23:20:35+00:00,3464,33.04
2025-02-26T23:20:51+00:00,3465,32.88
2025-02-26T23:21:07+00:00,3466,32.8
2025-02-26T23:21:23+00:00,3467,32.72
2025-02-26T23:21:39+00:00,3468,33.04
2025-02-26T23:21:55+00:00,3469,33.2
2025-02-26T23:22:12+00:00,3470,32.63
2025-02-26T23:22:28+00:00,3471,33.04
2025-02-26T23:22:44+00:00,3472,32.63
2025-02-26T23:23:00+00:00,3473,32.96
2025-02-26T23:23:16+00:00,3474,32.96
2025-02-26T23:23:32+00:00,3475,32.72
2025-02-26T23:23:49+00:00,3476,33.04
2025-02-26T23:24:05+00:00,3477,32.88
2025-02-26T23:24:21+00:00,3478,32.96
2025-02-26T23:24:37+00:00,3479,33.04
2025-02-26T23:24:53+00:00,3480,32.96
2025-02-26T23:25:09+00:00,3481,33.12
2025-02-26T23:25:25+00:00,3482,33.04
2025-02-26T23:25:42+00:00,3483,32.72
2025-02-26T23:25:58+00:00,3484,32.88
2025-02-26T23:26:14+00:00,3485,32.96
2025-02-26T23:26:30+00:00,3486,32.96
2025-02-26T23:26:46+00:00,3487,33.04
2025-02-26T23:27:02+00:00,3488,32.88
2025-02-26T23:27:18+00:00,3489,33.2
2025-02-26T23:27:34+00:00,3490,33.12
2025-02-26T23:27:51+00:00,3491,32.8
2025-02-26T23:28:07+00:00,3492,33.04
2025-02-26T23:28:23+00:00,3493,33.04
2025-02-26T23:28:39+00:00,3494,32.88
2025-02-26T23:28:55+00:00,3495,32.72
2025-02-26T23:29:12+00:00,3496,33.04
2025-02-26T23:29:28+00:00,3497,32.96
2025-02-26T23:29:44+00:00,3498,32.88
2025-02-26T23:30:00+00:00,3499,32.88
2025-02-26T23:30:16+00:00,3500,33.28
2025-02-26T23:30:32+00:00,3501,32.88
2025-02-26T23:30:48+00:00,3502,33.2
2025-02-26T23:31:05+00:00,3503,33.2
2025-02-26T23:31:21+00:00,3504,33.04
2025-02-26T23:31:37+00:00,3505,32.72
2025-02-26T23:31:53+00:00,3506,32.8
2025-02-26T23:32:09+00:00,3507,32.72
2025-02-26T23:32:25+00:00,3508,32.31
2025-02-26T23:32:41+00:00,3509,33.04
2025-02-26T23:32:58+00:00,3510,33.04
2025-02-26T23:33:14+00:00,3511,32.88
2025-02-26T23:33:30+00:00,3512,32.96
2025-02-26T23:33:46+00:00,3513,32.96
2025-02-26T23:34:02+00:00,3514,33.04
2025-02-26T23:34:18+00:00,3515,32.72
2025-02-26T23:34:34+00:00,3516,32.88
2025-02-26T23:34:51+00:00,3517,33.04
2025-02-26T23:35:07+00:00,3518,33.12
2025-02-26T23:35:23+00:00,3519,33.04
2025-02-26T23:35:39+00:00,3520,32.96
2025-02-26T23:35:55+00:00,3521,32.96
2025-02-26T23:36:11+00:00,3522,33.28
2025-02-26T23:36:27+00:00,3523,32.96
2025-02-26T23:36:44+00:00,3524,32.96
2025-02-26T23:37:00+00:00,3525,33.04
2025-02-26T23:37:16+00:00,3526,33.04
2025-02-26T23:37:32+00:00,3527,33.2
2025-02-26T23:37:48+00:00,3528,33.04
2025-02-26T23:38:05+00:00,3529,33.04
2025-02-26T23:38:21+00:00,3530,32.96
2025-02-26T23:38:37+00:00,3531,32.72
2025-02-26T23:38:53+00:00,3532,33.12
2025-02-26T23:39:09+00:00,3533,33.04
2025-02-26T23:39:25+00:00,3534,33.12
2025-02-26T23:39:41+00:00,3535,33.44
2025-02-26T23:39:58+00:00,3536,32.88
2025-02-26T23:40:14+00:00,3537,33.04
2025-02-26T23:40:30+00:00,3538,33.04
2025-02-26T23:40:46+00:00,3539,33.12
2025-02-26T23:41:02+00:00,3540,33.2
2025-02-26T23:41:18+00:00,3541,33.2
2025-02-26T23:41:34+00:00,3542,33.04
2025-02-26T23:41:51+00:00,3543,33.04
2025-02-26T23:42:07+00:00,3544,33.04
2025-02-26T23:42:23+00:00,3545,33.2
2025-02-26T23:42:39+00:00,3546,32.96
2025-02-26T23:42:55+00:00,3547,33.04
2025-02-26T23:43:11+00:00,3548,33.2
2025-02-26T23:43:28+00:00,3549,33.12
2025-02-26T23:43:44+00:00,3550,33.2
2025-02-26T23:44:00+00:00,3551,33.04
2025-02-26T23:44:16+00:00,3552,32.96
2025-02-26T23:44:32+00:00,3553,33.28
2025-02-26T23:44:48+00:00,3554,33.12
2025-02-26T23:45:05+00:00,3555,33.28
2025-02-26T23:45:21+00:00,3556,33.28
2025-02-26T23:45:37+00:00,3557,33.12
2025-02-26T23:45:53+00:00,3558,33.12
2025-02-26T23:46:09+00:00,3559,32.88
2025-02-26T23:46:25+00:00,3560,33.36
2025-02-26T23:46:42+00:00,3561,32.96
2025-02-26T23:46:58+00:00,3562,32.96
2025-02-26T23:47:14+00:00,3563,33.04
2025-02-26T23:47:30+00:00,3564,33.2
2025-02-26T23:47:46+00:00,3565,33.04
2025-02-26T23:48:02+00:00,3566,33.12
2025-02-26T23:48:18+00:00,3567,33.2
2025-02-26T23:48:35+00:00,3568,33.04
2025-02-26T23:48:51+00:00,3569,33.12
2025-02-26T23:49:07+00:00,3570,33.04
2025-02-26T23:49:23+00:00,3571,33.2
2025-02-26T23:49:39+00:00,3572,33.2
2025-02-26T23:49:55+00:00,3573,32.96
2025-02-26T23:50:11+00:00,3574,33.12
2025-02-26T23:50:28+00:00,3575,32.88
2025-02-26T23:50:44+00:00,3576,33.12
2025-02-26T23:51:00+00:00,3577,33.12
2025-02-26T23:51:16+00:00,3578,33.12
2025-02-26T23:51:32+00:00,3579,33.12
2025-02-26T23:51:48+00:00,3580,33.2
2025-02-26T23:52:04+00:00,3581,33.12
2025-02-26T23:52:20+00:00,3582,33.2
2025-02-26T23:52:37+00:00,3583,33.12
2025-02-26T23:52:53+00:00,3584,33.2
2025-02-26T23:53:09+00:00,3585,33.2
2025-02-26T23:53:25+00:00,3586,33.04
2025-02-26T23:53:41+00:00,3587,33.36
2025-02-26T23:53:57+00:00,3588,33.28
2025-02-26T23:54:14+00:00,3589,33.28
2025-02-26T23:54:30+00:00,3590,33.12
2025-02-26T23:54:46+00:00,3591,33.28
2025-02-26T23:55:02+00:00,3592,33.36
2025-02-26T23:55:18+00:00,3593,33.2
2025-02-26T23:55:34+00:00,3594,33.04
2025-02-26T23:55:50+00:00,3595,33.2
2025-02-26T23:56:06+00:00,3596,33.36
2025-02-26T23:56:23+00:00,3597,33.2
2025-02-26T23:56:39+00:00,3598,33.28
2025-02-26T23:56:55+00:00,3599,33.04
2025-02-26T23:57:11+00:00,3600,33.2
2025-02-26T23:57:27+00:00,3601,33.28
2025-02-26T23:57:43+00:00,3602,33.28
2025-02-26T23:57:59+00:00,3603,33.12
2025-02-26T23:58:16+00:00,3604,33.2
2025-02-26T23:58:32+00:00,3605,33.36
2025-02-26T23:58:48+00:00,3606,33.44
2025-02-26T23:59:04+00:00,3607,33.28
2025-02-26T23:59:20+00:00,3608,33.28
2025-02-26T23:59:36+00:00,3609,33.36
2025-02-26T23:59:52+00:00,3610,33.36
2025-02-27T00:00:09+00:00,3611,33.2
2025-02-27T00:00:25+00:00,3612,33.28
2025-02-27T00:00:41+00:00,3613,33.36
2025-02-27T00:00:57+00:00,3614,33.28
2025-02-27T00:01:13+00:00,3615,33.2
2025-02-27T00:01:29+00:00,3616,33.6
2025-02-27T00:01:45+00:00,3617,33.44
2025-02-27T00:02:02+00:00,3618,33.36
2025-02-27T00:02:18+00:00,3619,33.52
2025-02-27T00:02:34+00:00,3620,33.36
2025-02-27T00:02:50+00:00,3621,33.36
2025-02-27T00:03:06+00:00,3622,33.2
2025-02-27T00:03:23+00:00,3623,33.28
2025-02-27T00:03:39+00:00,3624,32.96
2025-02-27T00:03:55+00:00,3625,33.28
2025-02-27T00:04:11+00:00,3626,33.12
2025-02-27T00:04:27+00:00,3627,33.52
2025-02-27T00:04:43+00:00,3628,33.28
2025-02-27T00:04:59+00:00,3629,33.36
2025-02-27T00:05:16+00:00,3630,33.36
2025-02-27T00:05:32+00:00,3631,33.6
2025-02-27T00:05:48+00:00,3632,33.6
2025-02-27T00:06:04+00:00,3633,33.36
2025-02-27T00:06:20+00:00,3634,33.36
2025-02-27T00:06:36+00:00,3635,33.36
2025-02-27T00:06:52+00:00,3636,33.28
2025-02-27T00:07:09+00:00,3637,33.44
2025-02-27T00:07:25+00:00,3638,33.52
2025-02-27T00:07:41+00:00,3639,33.2
2025-02-27T00:07:57+00:00,3640,33.44
2025-02-27T00:08:13+00:00,3641,33.6
2025-02-27T00:08:29+00:00,3642,33.36
2025-02-27T00:08:45+00:00,3643,33.44
2025-02-27T00:09:02+00:00,3644,33.36
2025-02-27T00:09:18+00:00,3645,33.52
2025-02-27T00:09:34+00:00,3646,33.36
2025-02-27T00:09:50+00:00,3647,33.36
2025-02-27T00:10:06+00:00,3648,33.36
2025-02-27T00:10:22+00:00,3649,33.52
2025-02-27T00:10:38+00:00,3650,33.52
2025-02-27T00:10:55+00:00,3651,33.28
2025-02-27T00:11:11+00:00,3652,33.28
2025-02-27T00:11:27+00:00,3653,33.36
2025-02-27T00:11:43+00:00,3654,33.36
2025-02-27T00:11:59+00:00,3655,33.6
2025-02-27T00:12:15+00:00,3656,33.44
2025-02-27T00:12:31+00:00,3657,33.52
2025-02-27T00:12:48+00:00,3658,33.36
2025-02-27T00:13:04+00:00,3659,33.28
2025-02-27T00:13:20+00:00,3660,33.52
2025-02-27T00:13:36+00:00,3661,33.52
2025-02-27T00:13:52+00:00,3662,33.36
2025-02-27T00:14:08+00:00,3663,33.6
2025-02-27T00:14:24+00:00,3664,33.36
2025-02-27T00:14:41+00:00,3665,33.36
2025-02-27T00:14:57+00:00,3666,33.36
2025-02-27T00:15:13+00:00,3667,33.44
2025-02-27T00:15:29+00:00,3668,33.52
2025-02-27T00:15:45+00:00,3669,33.28
2025-02-27T00:16:01+00:00,3670,33.2
2025-02-27T00:16:17+00:00,3671,33.52
2025-02-27T00:16:34+00:00,3672,33.68
2025-02-27T00:16:50+00:00,3673,33.6
2025-02-27T00:17:06+00:00,3674,33.52
2025-02-27T00:17:22+00:00,3675,33.28
2025-02-27T00:17:38+00:00,3676,33.76
2025-02-27T00:17:54+00:00,3677,33.6
2025-02-27T00:18:11+00:00,3678,33.2
2025-02-27T00:18:27+00:00,3679,33.52
2025-02-27T00:18:43+00:00,3680,33.44
2025-02-27T00:18:59+00:00,3681,33.36
2025-02-27T00:19:15+00:00,3682,33.12
2025-02-27T00:19:31+00:00,3683,33.36
2025-02-27T00:19:47+00:00,3684,33.6
2025-02-27T00:20:04+00:00,3685,33.44
2025-02-27T00:20:20+00:00,3686,33.52
2025-02-27T00:20:36+00:00,3687,33.36
2025-02-27T00:20:52+00:00,3688,33.52
2025-02-27T00:21:08+00:00,3689,33.36
2025-02-27T00:21:24+00:00,3690,33.52
2025-02-27T00:21:40+00:00,3691,33.36
2025-02-27T00:21:57+00:00,3692,33.52
2025-02-27T00:22:13+00:00,3693,33.52
2025-02-27T00:22:29+00:00,3694,33.52
2025-02-27T00:22:45+00:00,3695,33.44
2025-02-27T00:23:01+00:00,3696,33.36
2025-02-27T00:23:17+00:00,3697,33.52
2025-02-27T00:23:33+00:00,3698,33.52
2025-02-27T00:23:49+00:00,3699,33.68
2025-02-27T00:24:06+00:00,3700,33.6
2025-02-27T00:24:22+00:00,3701,33.36
2025-02-27T00:24:38+00:00,3702,32.96
2025-02-27T00:24:54+00:00,3703,33.36
2025-02-27T00:25:10+00:00,3704,33.28
2025-02-27T00:25:26+00:00,3705,33.52
2025-02-27T00:25:42+00:00,3706,33.44
2025-02-27T00:25:59+00:00,3707,33.36
2025-02-27T00:26:15+00:00,3708,33.44
2025-02-27T00:26:31+00:00,3709,33.2
2025-02-27T00:26:47+00:00,3710,33.52
2025-02-27T00:27:03+00:00,3711,33.52
2025-02-27T00:27:19+00:00,3712,33.52
2025-02-27T00:27:35+00:00,3713,33.52
2025-02-27T00:27:51+00:00,3714,33.36
2025-02-27T00:28:08+00:00,3715,33.6
2025-02-27T00:28:24+00:00,3716,33.52
2025-02-27T00:28:40+00:00,3717,33.28
2025-02-27T00:28:56+00:00,3718,33.52
2025-02-27T00:29:12+00:00,3719,33.52
2025-02-27T00:29:28+00:00,3720,33.68
2025-02-27T00:29:44+00:00,3721,33.6
2025-02-27T00:30:01+00:00,3722,33.6
2025-02-27T00:30:17+00:00,3723,33.36
2025-02-27T00:30:33+00:00,3724,33.36
2025-02-27T00:30:49+00:00,3725,33.68
2025-02-27T00:31:05+00:00,3726,33.84
2025-02-27T00:31:21+00:00,3727,33.36
2025-02-27T00:31:37+00:00,3728,33.6
2025-02-27T00:31:54+00:00,3729,33.6
2025-02-27T00:32:10+00:00,3730,33.36
2025-02-27T00:32:26+00:00,3731,33.52
2025-02-27T00:32:42+00:00,3732,33.52
2025-02-27T00:32:58+00:00,3733,33.36
2025-02-27T00:33:14+00:00,3734,33.52
2025-02-27T00:33:31+00:00,3735,33.12
2025-02-27T00:33:47+00:00,3736,33.52
2025-02-27T00:34:03+00:00,3737,33.52
2025-02-27T00:34:19+00:00,3738,33.52
2025-02-27T00:34:35+00:00,3739,33.36
2025-02-27T00:34:51+00:00,3740,33.2
2025-02-27T00:35:07+00:00,3741,33.52
2025-02-27T00:35:24+00:00,3742,33.36
2025-02-27T00:35:40+00:00,3743,33.28
2025-02-27T00:35:56+00:00,3744,33.6
2025-02-27T00:36:12+00:00,3745,33.68
2025-02-27T00:36:28+00:00,3746,33.6
2025-02-27T00:36:44+00:00,3747,34.17
2025-02-27T00:37:01+00:00,3748,33.36
2025-02-27T00:37:17+00:00,3749,33.36
2025-02-27T00:37:33+00:00,3750,33.36
2025-02-27T00:37:49+00:00,3751,33.92
2025-02-27T00:38:05+00:00,3752,33.52
2025-02-27T00:38:21+00:00,3753,33.28
2025-02-27T00:38:37+00:00,3754,33.52
2025-02-27T00:38:54+00:00,3755,33.2
2025-02-27T00:39:10+00:00,3756,33.6
2025-02-27T00:39:26+00:00,3757,33.68
2025-02-27T00:39:42+00:00,3758,33.6
2025-02-27T00:39:58+00:00,3759,33.68
2025-02-27T00:40:15+00:00,3760,33.28
2025-02-27T00:40:31+00:00,3761,33.2
2025-02-27T00:40:47+00:00,3762,33.52
2025-02-27T00:41:03+00:00,3763,33.6
2025-02-27T00:41:19+00:00,3764,33.28
2025-02-27T00:41:35+00:00,3765,33.52
2025-02-27T00:41:52+00:00,3766,33.68
2025-02-27T00:42:08+00:00,3767,33.28
2025-02-27T00:42:24+00:00,3768,33.28
2025-02-27T00:42:40+00:00,3769,33.44
2025-02-27T00:42:56+00:00,3770,33.52
2025-02-27T00:43:12+00:00,3771,33.2
2025-02-27T00:43:28+00:00,3772,33.52
2025-02-27T00:43:45+00:00,3773,33.52
2025-02-27T00:44:01+00:00,3774,33.52
2025-02-27T00:44:17+00:00,3775,33.2
2025-02-27T00:44:33+00:00,3776,33.44
2025-02-27T00:44:49+00:00,3777,33.36
2025-02-27T00:45:05+00:00,3778,33.28
2025-02-27T00:45:21+00:00,3779,33.52
2025-02-27T00:45:38+00:00,3780,33.28
2025-02-27T00:45:54+00:00,3781,33.2
2025-02-27T00:46:10+00:00,3782,33.68
2025-02-27T00:46:26+00:00,3783,33.84
2025-02-27T00:46:42+00:00,3784,33.52
2025-02-27T00:46:58+00:00,3785,33.6
2025-02-27T00:47:14+00:00,3786,33.52
2025-02-27T00:47:31+00:00,3787,33.2
2025-02-27T00:47:47+00:00,3788,33.52
2025-02-27T00:48:03+00:00,3789,33.52
2025-02-27T00:48:19+00:00,3790,33.36
2025-02-27T00:48:35+00:00,3791,33.28
2025-02-27T00:48:51+00:00,3792,33.6
2025-02-27T00:49:07+00:00,3793,33.44
2025-02-27T00:49:24+00:00,3794,33.2
2025-02-27T00:49:40+00:00,3795,33.36
2025-02-27T00:49:56+00:00,3796,33.52
2025-02-27T00:50:12+00:00,3797,33.68
2025-02-27T00:50:28+00:00,3798,33.52
2025-02-27T00:50:44+00:00,3799,33.44
2025-02-27T00:51:01+00:00,3800,33.52
2025-02-27T00:51:17+00:00,3801,33.52
2025-02-27T00:51:33+00:00,3802,33.52
2025-02-27T00:51:49+00:00,3803,33.2
2025-02-27T00:52:05+00:00,3804,33.2
2025-02-27T00:52:21+00:00,3805,33.52
2025-02-27T00:52:37+00:00,3806,33.2
2025-02-27T00:52:53+00:00,3807,33.6
2025-02-27T00:53:10+00:00,3808,33.52
2025-02-27T00:53:26+00:00,3809,33.44
2025-02-27T00:53:42+00:00,3810,33.44
2025-02-27T00:53:58+00:00,3811,33.36
2025-02-27T00:54:14+00:00,3812,33.2
2025-02-27T00:54:30+00:00,3813,33.76
2025-02-27T00:54:46+00:00,3814,33.52
2025-02-27T00:55:03+00:00,3815,33.52
2025-02-27T00:55:19+00:00,3816,33.28
2025-02-27T00:55:35+00:00,3817,33.6
2025-02-27T00:55:51+00:00,3818,33.6
2025-02-27T00:56:07+00:00,3819,33.6
2025-02-27T00:56:23+00:00,3820,33.28
2025-02-27T00:56:39+00:00,3821,33.36
2025-02-27T00:56:56+00:00,3822,33.6
2025-02-27T00:57:12+00:00,3823,33.52
2025-02-27T00:57:28+00:00,3824,33.36
2025-02-27T00:57:44+00:00,3825,33.52
2025-02-27T00:58:00+00:00,3826,33.52
2025-02-27T00:58:16+00:00,3827,33.28
2025-02-27T00:58:33+00:00,3828,33.6
2025-02-27T00:58:49+00:00,3829,33.36
2025-02-27T00:59:05+00:00,3830,33.52
2025-02-27T00:59:21+00:00,3831,33.28
2025-02-27T00:59:37+00:00,3832,33.52
2025-02-27T00:59:53+00:00,3833,33.44
2025-02-27T01:00:10+00:00,3834,33.52
2025-02-27T01:00:26+00:00,3835,33.76
2025-02-27T01:00:42+00:00,3836,33.68
2025-02-27T01:00:58+00:00,3837,33.52
